product_id,product_name,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_price
18f30e92d58932a17e40b403951b2861,Licensed Large Product,moveis_decoracao,58,1977,5,2750,69,11,11,151.86
07a6e4e1f838d9d39277d13c9b411dc4,Incredible Standard Product,fashion_bolsas_e_acessorios,50,729,6,100,16,9,11,165.68
1a909e04ddbc64bda3fc905834678201,Gorgeous USB Adapter,informatica_acessorios,48,475,1,213,15,7,11,347.46
37b99aa22bbac19b2a4afc4b2a958a53,Small Large Product,ferramentas_jardim,46,762,3,17300,26,26,26,149.21
5f1d10ccc8198967ca0278fdfd474a51,Incredible Extra Large Product,eletroportateis,57,2212,4,5150,28,50,28,23.60
12a146749cb72ebfde01a89105df1897,Practical Sports Accessory,esporte_lazer,49,2009,4,233,22,16,14,456.96
b4766a40cc26d3a39bdb32b1c01ea5e1,Unbranded Sports Accessory,esporte_lazer,45,1420,1,1020,26,23,20,344.98
99a7f15d914ad5f7432f6ccb18f95292,Extra Large Cotton Office Furniture,moveis_escritorio,30,886,1,19067,50,50,52,12.02
af680b3406a3179e4a4c2051c5384cfd,Intelligent Standard Product,cama_mesa_banho,53,681,1,950,28,14,16,210.79
32900f7eff5b58558727f11a07d1bcbd,Ergonomic Large Product,moveis_decoracao,55,2137,2,350,69,11,11,6.68
683c8786ca01784e4bb63ef33b3608f9,Rustic Sports Accessory,esporte_lazer,38,335,1,2000,30,10,25,383.62
b00a32a0b42fd65efb58a5822009f629,Gentle Baby Care Item,bebes,58,398,3,238,20,10,15,111.11
c6bdd07f0a20ccd19d51de91c1551952,Handcrafted USB Adapter,informatica_acessorios,48,561,3,300,16,8,11,221.59
07f381c65e8e66460c07781b9b1b8834,Extra Large Granite Office Furniture,moveis_escritorio,45,1156,2,17050,63,62,24,459.20
6f9be3cc1d2a7eaa92b86fde15b93ac4,Incredible Fresh Perfume 30ml,perfumaria,44,443,1,950,16,16,16,363.71
ccdf954ce1d166f00d312d6b461c046f,Gentle Baby Care Item,bebes,52,1578,3,14000,45,84,54,120.16
c65f71634a9d0de5b4a1d7dbb6d3ae01,Rubber Kitchen Tool,utilidades_domesticas,42,588,3,500,35,15,20,88.63
371fa349d92646bbeea5873df0bcdc5a,Plastic Kitchen Tool,utilidades_domesticas,49,342,1,490,20,18,16,318.12
cb74508159c5743a4fd58445a3038a95,Sleek Kids Toy Set,brinquedos,47,181,1,900,30,40,30,210.40
b78e60782639ac84cb18289231041577,Intelligent Standard Product,fashion_bolsas_e_acessorios,34,400,5,200,16,9,11,417.25
ee6cf0274e75706751ecd4cd5e353db6,Handcrafted Extra Large Product,cool_stuff,53,1086,4,24400,71,68,24,319.32
f29cea85796ecb6453d24eb3b24f4b77,Handcrafted Citrus Perfume 100ml,perfumaria,46,445,2,91,17,9,16,158.93
1ad0ffef7f056377c170d00b07f20cce,Handmade Large Product,automotivo,48,278,1,200,30,20,15,434.37
669998ba8fa6ff5fe25cd38c8f77b368,Gorgeous Sports Accessory,esporte_lazer,58,616,1,6150,20,27,22,172.21
90d9b6d827bde953e7cc9f81bf113467,Tasty Standard Product,relogios_presentes,53,221,1,1150,30,5,30,350.23
6aa8f339965debf52a549f8aade6d068,Unbranded Household Appliance,eletrodomesticos,57,563,1,500,23,16,18,52.15
574841fd9d176e7e81693636106765a8,Unbranded Citrus Perfume 50ml,perfumaria,53,125,1,80,11,10,12,165.06
bdef7736f61a507f68b31bd86ddaf69d,Generic Large Product,automotivo,56,690,5,1400,30,28,28,440.69
db51982bc43b26164c29605b8ed140d6,Handcrafted Compact Product,telefonia_fixa,20,286,3,100,19,3,11,434.38
c708ba7c6269161f89ce0683cdd7c432,Rustic Compact Product,relogios_presentes,60,379,3,300,16,2,20,236.84
49b92145c5462c320ff0b22ea9e240f3,Metal Kitchen Tool,utilidades_domesticas,41,210,1,450,16,20,15,190.85
1561355720506eaee90adde6aa1375a9,azure Flower Arrangement,flores,47,232,1,350,16,11,11,330.87
9a8200a7f3448bfb18683080c03b54b1,Licensed Large Product,cama_mesa_banho,56,175,1,2000,42,12,34,450.65
d016a1a4d0898c213be8443b0c99c784,Gorgeous USB Adapter,informatica_acessorios,44,758,1,550,35,10,12,250.31
c395a11dd90b985496c100861b7c4710,Handcrafted Standard Product,cama_mesa_banho,42,188,3,150,16,6,20,94.62
92d2d88b37a70060bd536b8790d9edaa,Steel Kitchen Tool,utilidades_domesticas,48,242,5,5250,50,20,40,118.44
86dad5d04b5dff7634aa79ca9d0324a7,Fantastic Standard Product,construcao_ferramentas_construcao,42,1585,2,150,18,10,12,75.67
c4fe6560e914f2830b4a189e91202c29,Sleek Sports Accessory,esporte_lazer,41,871,1,400,20,50,50,169.31
5d4259625c11acce3dcc39c169037a9a,Refined Large Product,construcao_ferramentas_construcao,34,797,1,958,29,18,25,75.55
0fc6914383c2bea767a9562c9d8b43a1,Handcrafted USB Adapter,informatica_acessorios,52,644,4,338,32,6,36,43.05
883e57b1f0fab96202d9e39efbe3b671,Tasty Large Product,automotivo,54,709,1,5600,80,10,25,15.26
5157edbb01652b0efc0be7ba1107e0f5,Gorgeous Standard Product,market_place,28,761,4,150,25,5,24,23.04
779de9dd06ff30d5097a959a1e9dacdc,Awesome Extra Large Product,automotivo,59,1031,2,2250,61,22,22,282.89
42bf9ee410b1247f0223626107834b87,Refined Sports Accessory,esporte_lazer,46,1846,1,1350,20,30,20,157.08
6be1edd09e2decfd7bb76220355bc693,Licensed Large Product,moveis_decoracao,54,646,1,250,16,30,20,455.51
b7103dda72118193411fe5667525c139,Soft Baby Care Item,bebes,48,1420,2,800,31,43,12,164.48
c715ab7f66826b73cd40916d8792bad9,Soft Baby Care Item,bebes,60,850,4,850,50,5,40,204.43
dd676d49d051ea143257c1012bc1ee3c,Ergonomic USB Adapter,informatica_acessorios,23,746,1,350,16,16,11,478.60
d90e83fe1a0e31440db1dc015f1c1512,Practical Standard Product,cama_mesa_banho,49,87,1,150,36,4,28,353.64
b2f041d29dd572b298f0f74de6297b6d,Rustic Kids Toy Set,brinquedos,59,931,2,800,16,26,36,14.63
8c75343253053a2400e289f5192cd5c1,Generic USB Adapter,informatica_acessorios,53,857,4,993,27,5,27,71.65
ce2115f0b32d5168c2e27abfe350a7a1,Concrete Kitchen Tool,utilidades_domesticas,47,305,3,400,25,25,25,329.48
a84c7b893ea37674ef896fa866793e7d,Fantastic Large Product,cama_mesa_banho,60,534,4,3950,45,10,40,434.66
a846839e8367f61f140f082e5ffef625,Small Large Product,cama_mesa_banho,52,729,1,2220,20,30,30,279.05
f7ffa4d2418f29ea48467e55f3a770c2,Metal Kitchen Tool,utilidades_domesticas,25,336,1,7225,77,36,34,452.35
151133751552ad5bdd6645dfdcb0e728,Generic Large Product,cama_mesa_banho,48,590,1,1475,38,11,30,389.53
59c1840441f4df065f52760bf51a8442,Awesome Compact Product,fashion_bolsas_e_acessorios,46,418,4,150,16,5,11,264.01
6ca1597b8e5f2618c47b414b68094450,Handmade Sports Accessory,esporte_lazer,45,573,1,600,17,2,16,330.51
327018136fd4a966408df8243383a233,Fantastic Compact Product,relogios_presentes,60,478,4,200,16,2,11,89.08
3150c2690393e7ea7c2b3acf2479ec8c,Gentle Baby Care Item,bebes,51,1321,4,27067,37,77,52,153.02
45f1424574bd3d445c78781373aa6d26,Practical Household Appliance,eletrodomesticos,47,81,1,100,20,13,15,321.90
dd8af0fcb0e10a6618ebfeaf9a988a34,Intelligent USB Adapter,informatica_acessorios,57,1209,3,1600,22,9,23,362.98
2c71438371b35f7ce3c2511d6b0927e7,Generic Compact Product,relogios_presentes,60,167,2,250,16,2,11,6.15
5cb27eb7202ae6c53809618eb8549007,Sleek Kids Toy Set,brinquedos,57,245,4,1675,44,24,23,93.70
52510930c23a1b9c337a0a9306a3645c,Awesome Extra Large Product,agro_industria_e_comercio,54,790,4,3000,50,20,30,30.18
2236aad5e8fec12fe56de6b503b6f896,Unbranded Standard Product,casa_construcao,60,784,2,1752,19,15,16,290.42
ff724c4888bdcfb01e7028066db3bb98,Licensed Kids Toy Set,brinquedos,43,112,4,500,45,30,30,266.18
a2446206efccf04cc7fd1511be0ee157,Generic Citrus Perfume 30ml,perfumaria,52,535,1,500,20,12,15,65.65
580af1ebaa84e22ae14e08f073d091b5,lavender Phone Case,telefonia,18,433,1,200,19,4,11,21.38
7d9b103535d14aebdd1024a6684ac2a6,Handmade Electronic Device,eletronicos,31,361,1,200,25,7,16,119.22
b425f28bf3d41f70cc18da7a525ee65c,Licensed Standard Product,moveis_decoracao,40,719,1,600,20,10,20,480.28
7614c62b86a81021243e438cfde78ccc,Ergonomic Skin Care Set,beleza_saude,53,1135,5,9900,30,39,38,282.69
9cc29fd22ea5b1a3e7f95ba41ae039c5,Sleek Large Product,cama_mesa_banho,56,355,1,700,60,8,50,253.19
1556a0ea84fd60589afa0d9618c47505,Practical Skin Care Set,beleza_saude,53,3527,2,275,30,25,25,341.12
85b39215c2d7de985b5a34b759255d03,Licensed Large Product,cama_mesa_banho,52,769,1,1700,30,16,40,461.31
b6e352d888ba31d8999af279cd63aa24,Soft Kitchen Tool,utilidades_domesticas,42,337,2,1225,27,26,26,278.62
500e3950a78a1d326f2bf3dc389799c2,Incredible Compact Product,fashion_bolsas_e_acessorios,49,381,5,150,16,5,11,460.50
3795823a832215210d81bb4f8fafc95b,Fantastic USB Adapter,informatica_acessorios,24,718,2,200,41,2,29,447.35
ae62bb0f95af63d64eae5f93dddea8d3,Fantastic Extra Large Product,portateis_cozinha_e_preparadores_de_alimentos,59,927,1,10600,40,20,38,22.26
aacedc250d7cd501e3edd7550aec2ed2,Handmade Extra Large Product,moveis_decoracao,50,194,1,2800,50,20,40,50.63
a05f4c1d544848f9ee86f767c9cc0d4f,Incredible USB Adapter,informatica_acessorios,35,875,5,366,20,6,15,223.71
927c2974fc11ccce0fcd4910175f6ca0,Awesome Standard Product,automotivo,58,980,1,200,16,12,11,314.52
0138b665025e0b24bfa6206d97b0f117,Ergonomic Standard Product,moveis_decoracao,49,930,2,1000,44,4,44,291.16
d11945f4c91fe1cdf997b92559c7e4b1,Incredible Compact Product,fashion_bolsas_e_acessorios,50,1359,1,150,16,2,11,93.03
b89603272c5e7806893eb03712a0b937,Awesome Large Product,moveis_decoracao,57,357,1,400,30,10,30,265.21
d5edb235c490c253cb971f0ca5a7af74,Gorgeous USB Adapter,informatica_acessorios,57,422,3,250,16,4,20,30.51
20abd285d5491b50603aaea6b4c85e93,Ergonomic Standard Product,automotivo,44,890,1,250,20,15,15,305.05
145af826c44181c994b7476667a3ab00,Practical Sports Accessory,esporte_lazer,47,664,1,300,20,20,20,71.23
d7c2baa900206125473075048a2a39ea,Practical Standard Product,moveis_decoracao,55,435,4,705,26,16,17,239.09
8382f9e2420867093a37399229d3dc10,Handcrafted Skin Care Set,beleza_saude,59,1652,1,100,22,3,15,84.73
54e9aeb95d23962bf361ec89ac47cea9,Licensed Sports Accessory,esporte_lazer,35,1114,5,3300,45,15,35,311.51
270205bec6114bb05c09ed724555eac0,Gorgeous Standard Product,relogios_presentes,36,602,4,500,23,15,19,441.02
edaa2bd93560f6d79e10b21fa2858004,Intelligent Extra Large Product,moveis_decoracao,57,192,11,2350,36,21,36,71.94
140a8324a66db81d299b24b30d93098e,Small Extra Large Product,moveis_decoracao,54,184,2,8450,40,32,40,97.27
bf5fe03d1ac5be6407a279b3681992ed,Refined Skin Care Set,beleza_saude,40,1247,1,700,22,22,22,279.35
075b253cd6c59b821c1dab51c1ae56b9,Fantastic Standard Product,ferramentas_jardim,53,768,1,350,20,5,20,316.08
baeb8e1a680cf9e1f13557d74b6cec3d,Gorgeous Large Product,ferramentas_jardim,20,2751,3,2400,31,28,15,470.20
1cda79a24778a81a17725e927dd45025,Handcrafted Sports Accessory,esporte_lazer,59,314,2,600,26,5,14,425.53
cb378611bbb39f1716b4f0c335201448,Unbranded Extra Large Product,malas_acessorios,39,632,6,16850,38,58,25,351.91
1fb08bbca0db8e25edd1275caed54e19,Handmade Standard Product,relogios_presentes,56,696,1,425,25,12,23,479.76
69f1af20fc47db1c5136f570d7e71fb9,Awesome Skin Care Set,beleza_saude,54,475,1,550,19,12,13,183.09
db26a82710b642e5d25b7ae009cdcff3,Sleek Extra Large Product,cama_mesa_banho,55,148,2,1200,70,10,50,320.67
f10d3472b287e627cf92e5ff1d8b88f2,Ergonomic Extra Large Product,cama_mesa_banho,34,339,1,900,37,23,35,289.50
3d3e0f4d3b75d0fbc4f002c231db1ad1,Soft Kitchen Tool,utilidades_domesticas,55,1056,1,500,16,26,11,15.21
0e621085968d9a9585ed3c2c204825e2,Practical Skin Care Set,beleza_saude,52,3939,2,200,20,15,20,460.87
5ece1e51ece4648de249ec6e9d007fd6,Unbranded Extra Large Product,casa_construcao,42,2129,1,15008,47,31,51,85.64
991d9793febfe022d5db970595a99008,Handmade Sports Accessory,esporte_lazer,26,383,1,100,20,15,12,68.47
9ee8f71db966916c4bc13c3ede22c146,orchid Phone Case,telefonia,55,679,3,150,17,8,11,24.47
1b55611367793363c3aa1c9d888be7ed,Handcrafted Extra Large Product,automotivo,31,993,3,1350,33,28,28,302.39
e390a486e30fd924501447fb663de0b7,Incredible Standard Product,cama_mesa_banho,57,647,1,1000,29,8,34,193.18
6869b7e59ba6dd738b6ad254e6794b1d,Practical Compact Product,relogios_presentes,52,499,3,200,16,2,20,323.69
791ca2a1ab6775e9c7e950de10febc1e,Unbranded Large Product,moveis_decoracao,43,853,1,900,40,15,20,138.02
d4fe034cde911805af12724d73fde7e0,Incredible Standard Product,cama_mesa_banho,53,867,1,1100,20,16,20,95.12
6131240aedf34224270cd6f07e8229e4,Ergonomic Standard Product,moveis_decoracao,31,290,1,250,28,6,31,150.91
f3bc8b0c346a5171a82585b880ba6f29,Licensed Compact Product,dvds_blu_ray,55,886,1,200,20,2,14,41.85
625218e2e2b4668a47d08911e0def1a4,Rubber Kitchen Tool,utilidades_domesticas,51,1232,3,1200,29,33,29,153.27
2b25ef4ad1788c0699dff628cdbbfbd0,Soft Kitchen Tool,utilidades_domesticas,41,349,1,525,24,10,24,211.07
f7e0fa615b386bc9a8b9eb52bc1fff76,Licensed USB Adapter,informatica_acessorios,59,2574,1,325,21,21,21,487.59
42d8844b80341e62fc38c51541ff4f26,Licensed Sports Accessory,esporte_lazer,33,221,2,1200,60,15,15,139.71
123701dcac36412cf1b594f5aafc2eaf,azure Phone Case,telefonia,51,352,1,426,16,12,11,136.84
31ec3a565e06de4bdf9d2a511b822b4d,Awesome Large Product,construcao_ferramentas_iluminacao,40,516,2,750,30,28,28,222.22
835d8502d265ddeb4bdd39591d55fa2b,Intelligent Skin Care Set,beleza_saude,50,3902,7,500,26,19,33,165.70
48bc0b16a79dc0d94adfb679e1f6e965,Handmade Skin Care Set,beleza_saude,51,1283,1,1217,26,19,22,328.03
e1a1aa3724c9cfbb07a6791663c2496c,Fantastic Standard Product,construcao_ferramentas_seguranca,53,624,1,1150,20,20,20,338.53
9867ef342d95bb4f9b6ebf39bad864f7,Tasty Large Product,fashion_bolsas_e_acessorios,44,262,4,317,24,25,21,21.54
8b68bdd62b3d58f750f213d3ae36dc4e,Practical Kids Toy Set,brinquedos,36,211,1,500,45,15,35,77.86
3505d914958a72baa40d2b1e0c56cd29,Fantastic Compact Product,artigos_de_festas,63,545,7,50,16,4,11,99.32
cf36ff4eff95a0e88ade26f685c1f8a1,Unbranded Extra Large Product,moveis_decoracao,49,598,2,500,80,20,20,322.56
8895ac34adda705a5d93c05aa5141205,Licensed USB Adapter,informatica_acessorios,57,464,1,250,30,6,22,437.28
0c276318593d4450cf9b178ad5b4a8ce,Gorgeous Household Appliance,eletrodomesticos,46,136,1,1650,29,14,19,463.61
b2b938c46aafdbf702d73e7edb9cb263,Small Standard Product,pet_shop,50,365,3,800,24,12,12,472.85
4c8c1d73644dce680ac36856d70c1f9d,Ergonomic Extra Large Product,pet_shop,58,459,1,8600,37,30,39,352.48
52c8d520d9b3874bdf29a9e8eb26bf0a,Intelligent USB Adapter,informatica_acessorios,60,718,1,100,23,13,13,432.14
c7944f654db61924bb81f0e3160ab757,Rustic Extra Large Product,papelaria,55,441,2,8350,35,60,20,491.97
428142062f95deb5d5c834e4f0313000,Refined Standard Product,cama_mesa_banho,60,2030,2,1025,30,8,20,187.87
00bc6e6d4ceb98ec7ed058b0a243a8b9,Handcrafted Standard Product,artigos_de_natal,34,249,1,200,16,11,11,466.89
3125175fa8b71940f198f68b56f992b2,Small Compact Product,,,,,200,16,2,11,224.71
988b2a648a563f61225c02b494487eab,lime Casual Shoes,fashion_calcados,55,344,3,1900,36,37,16,349.24
591c08a1d9290193bd96d8c9e6e607ac,Unbranded Extra Large Product,moveis_sala,33,611,2,9750,27,15,92,448.37
d202f59ac5acd0b1dc1049b8b368cbfd,Handmade Technical Book,livros_tecnicos,20,1621,1,950,23,3,16,177.94
19c3fb52d07985c61da89d4fb7f66cad,Incredible Standard Product,cama_mesa_banho,48,635,1,950,16,10,16,376.69
11e5f8670ab66f75fd2b979a6d2a14b2,Sleek Extra Large Product,cama_mesa_banho,43,441,1,4600,50,23,36,82.52
05019bc35fc2ed878c0c0f55346b91c6,Rustic Skin Care Set,beleza_saude,40,344,1,2550,18,16,17,368.50
aafec8ef0f0e7bf2f2b811450df61818,Licensed Standard Product,fashion_bolsas_e_acessorios,52,437,6,200,16,9,11,15.46
8b32eb3053c5c248a5e547f8a1bfb859,Handcrafted USB Adapter,informatica_acessorios,61,680,1,300,16,6,17,352.54
2a58eaba034398b020fe690c6dbb4b92,Handcrafted Floral Perfume 100ml,perfumaria,37,627,1,260,19,12,14,282.58
3dd7de1b6e3362ad26c1879acc292f19,Handmade Skin Care Set,beleza_saude,57,841,1,1550,25,23,20,18.09
4a0297fe087bf3ab8e126936cef30a28,Tasty Large Product,automotivo,54,3152,3,2850,26,19,22,151.64
3634f3fec68d72a789377a5966dc289d,Tasty Standard Product,papelaria,50,123,1,200,19,20,21,426.16
273e331241d86e8c9dd35408c755751c,Rustic Sports Accessory,esporte_lazer,60,1553,3,1350,105,15,15,474.39
8ab83b53b9a953395f4f21f0b1a845ef,Practical Skin Care Set,beleza_saude,38,702,1,150,16,16,11,420.78
ed7a2d60973a0c44c806f2ab9ea28b94,Sleek Extra Large Product,pet_shop,43,629,2,5153,47,25,34,497.60
257575a3818a480916c5c2efa5cf981c,Incredible Sports Accessory,esporte_lazer,38,1767,1,400,20,20,20,305.33
3fadfe202fc3ad333cdd51870f1ddb03,Concrete Kitchen Tool,utilidades_domesticas,60,671,3,3250,24,30,24,227.41
05b0feccfab2debfdb5744e42bdb6f71,Intelligent Standard Product,fashion_bolsas_e_acessorios,43,178,1,150,21,9,14,334.20
930363fe8355b51e7bb4154214246561,Intelligent Extra Large Product,,,,,3600,50,35,15,224.66
c0deba3200aa657c933dae7109403ad1,Sleek Kids Toy Set,brinquedos,27,494,1,1000,29,29,19,199.87
617186c3d97ea56c9c683a8a3974e8c1,Fantastic Woody Perfume 50ml,perfumaria,59,1071,1,550,21,12,20,167.44
03613e666b3919a3e807eac45a8f2731,Granite Kitchen Tool,utilidades_domesticas,56,184,1,5400,36,15,29,228.64
0ac4f23a50ad9369ab5d78b1f068f6d3,Awesome Extra Large Product,eletroportateis,56,444,4,11250,40,40,40,328.25
4281803fa72c51eef83d338cc2fbfa7b,Intelligent Extra Large Product,moveis_decoracao,55,302,1,21300,44,44,70,423.71
70b487a87fee25bc56455501bdc83501,Refined Large Product,cama_mesa_banho,53,294,1,3000,42,12,40,470.24
9b2db9ec16a8a51549f32462bf973523,Fantastic Kids Toy Set,brinquedos,56,809,1,3110,33,24,43,181.35
c9e0665ea8ce2a04e4db1b53be9fc0d2,Awesome Large Product,,,,,1683,34,21,23,471.11
06f4fde9ce07b3d2bfab78494343c5da,Intelligent USB Adapter,informatica_acessorios,53,488,1,200,18,9,16,113.67
19d5a6b80192381ea590dbc018f2db6a,Small Skin Care Set,beleza_saude,50,1167,1,1133,25,18,22,159.05
975c79322e3ae1a967d8f5b82608ffd7,Practical Standard Product,livros_importados,52,502,1,500,30,2,20,72.35
39f3ae59da5b8f220b4a98a157b93af2,Rustic Large Product,cama_mesa_banho,55,317,1,2550,40,10,30,159.67
4fbd4e814c8577d98e19118fc07ba3af,Sleek Standard Product,relogios_presentes,56,567,1,200,20,7,15,203.91
a5f6ba3fe91a2e73f10b612131cb2404,Intelligent Electronic Device,eletronicos,45,1057,3,138,19,17,16,486.06
6ac9ac586b4aa282c25ebedfa6f47ba4,Practical Standard Product,automotivo,31,280,1,200,33,2,22,164.93
5b538f7edc652f1b05c56ccbae4bf126,azure Phone Case,telefonia,51,404,1,100,16,6,15,418.81
604113da032d8f3ab9b435726790da30,Plastic Kitchen Tool,utilidades_domesticas,36,986,1,14325,33,72,44,464.53
5cbd407f3315b628a89206fbc140f6c8,Intelligent Standard Product,market_place,30,615,3,150,22,5,14,416.17
11d5f8f3c96fff33d7e8bcbb54c8c79e,Tasty Kids Toy Set,brinquedos,41,537,2,725,35,28,25,88.54
3fea39f18b756acc072ecde595f7f8fa,Soft Baby Care Item,bebes,58,861,1,3350,31,43,21,245.10
3c33294ae18a2298ca94f669347ca935,orchid Casual Shoes,fashion_calcados,53,375,4,300,29,7,16,128.01
b21239d9e018b809f9c5a9707b214235,Unbranded Large Product,cama_mesa_banho,50,362,1,850,25,15,25,35.96
0f9df08ca6757f6d5158b71f5d307724,Refined Large Product,casa_construcao,46,866,6,550,17,28,17,479.88
f18333439cbbfd0ae30acf09ae09c0f0,Tasty Extra Large Product,,,,,23300,56,48,40,314.76
1c8c191152d78378de9b31fa8231bcd6,Ergonomic Sports Accessory,esporte_lazer,46,844,1,975,43,23,23,191.12
a872d8e3d5adb96808e32831578efb35,Handmade Sports Accessory,esporte_lazer,60,1032,1,1300,42,26,29,366.52
1a26ba82503a95e1e69edd327df9e183,Generic Extra Large Product,automotivo,50,840,1,1950,45,20,45,257.78
3a0016b5206c460ba3c5987018fea822,Generic Standard Product,relogios_presentes,39,531,1,400,18,11,14,354.74
5a168adb8f812ea06dbbfaaa3bae7986,Handmade Standard Product,fashion_bolsas_e_acessorios,25,395,2,200,16,12,16,29.40
11f5b5f05fa5e1a6084d240310fac08c,Fantastic Skin Care Set,beleza_saude,50,914,2,5675,20,18,17,88.24
5dd8e8df9f408e7b2feb9bfd44c6f011,Awesome Large Product,malas_acessorios,45,702,1,950,33,10,49,499.07
a41aeb9e79798800bc4d7984db492f2a,Generic USB Adapter,informatica_acessorios,57,3651,5,400,17,7,13,18.39
9095cc132e4b4b51fc6c86fd7ba352b1,Licensed Large Product,moveis_decoracao,43,1090,1,2000,40,20,28,442.90
1f459c80ec206dc814560de10182cdaf,Tasty Standard Product,relogios_presentes,42,596,1,500,18,14,17,105.86
adf24c4c9e90e7054d07309a04c419d0,Unbranded Standard Product,moveis_decoracao,56,1110,1,1500,105,4,15,196.76
44aadbb26d5c81d9846b0c48bc00d7a3,Handmade Large Product,cama_mesa_banho,46,434,1,575,34,17,28,280.49
4ae6bbbe40edd8689f356e7d822c6dd3,Generic Large Product,cool_stuff,58,874,1,1900,30,13,30,242.78
72bd0a03987cd55970cb61c661cd90c8,Ergonomic Large Product,moveis_decoracao,56,1497,3,2450,105,3,70,8.53
959ca5782f1faf91ab505cc47fb3c808,Incredible Extra Large Product,moveis_decoracao,42,269,1,800,25,37,36,451.03
baf838eef08270cb85e35803d2ec2572,Handcrafted Electronic Device,eletronicos,46,2303,1,145,26,7,16,369.76
3f7b6fe5f870dc2ab126236c8f70e214,green Phone Case,telefonia,55,2065,6,150,16,5,11,66.51
5be202203d884803b74c45c7ff991706,Handcrafted Compact Product,relogios_presentes,59,530,4,300,16,2,11,414.92
270447c8593b4b89e594781f9f1aff84,Small Extra Large Product,moveis_decoracao,46,366,1,9700,45,30,35,466.32
14a5ea75139c76bd71255888d45a1f8d,Practical Compact Product,fashion_bolsas_e_acessorios,54,1436,1,250,16,2,11,375.91
0a9e2c135ec43f84cc6c583695531d68,Tasty Standard Product,cool_stuff,33,385,2,50,20,6,15,70.31
2a4cc5a2211eb5758a2dfbe772c91999,Licensed Standard Product,automotivo,57,828,5,1050,30,5,20,282.65
a23331d31bc426296b09f6a373f6aab5,Tasty USB Adapter,informatica_acessorios,40,781,3,50,16,12,11,410.04
909cbfcbd548d18e67449df6a47e73f2,Rustic Large Product,malas_acessorios,40,856,3,600,16,30,20,259.24
e070a61270050c4b1b704300f331cca6,Practical Large Product,pet_shop,57,558,1,850,30,20,30,170.11
8e1446d14972eb9ba34dd6273315f419,Granite Kitchen Tool,utilidades_domesticas,59,1043,4,300,16,9,11,382.26
d63c1011f49d98b976c352955b1c4bea,Handmade Skin Care Set,beleza_saude,57,614,1,950,35,25,20,420.52
cbd0f39c794fee28d71a874538c18f77,Gorgeous Household Appliance,eletrodomesticos,52,198,1,100,27,13,17,144.10
551676a4458c024f741721013d87afc5,Awesome Standard Product,automotivo,53,2126,1,250,24,18,18,70.29
f2260011ffd0ed4238e48fc8dc2319de,Gorgeous Extra Large Product,eletroportateis,54,726,5,17600,28,35,50,250.26
64361cf847b7ebbd89d37266c947356c,Plastic Kitchen Tool,utilidades_domesticas,58,1719,1,1900,26,26,25,135.45
8aebd177020fc8a6fa6a321ac4c44de7,Fantastic Extra Large Product,casa_conforto,17,140,1,600,35,36,20,328.69
12f787302256017d737fb7dc149820f3,Gentle Baby Care Item,bebes,48,224,2,9400,75,15,50,232.41
2742ee84b28b08268f169c5483f71b4a,Handmade Large Product,relogios_presentes,56,407,1,1350,34,8,34,242.20
3f212fef0e1f11b343226b633f0426df,Intelligent Skin Care Set,beleza_saude,54,875,1,1050,36,12,22,124.53
6fdff9bb5aeb9f318970366654b3b0a6,Fantastic Kids Toy Set,brinquedos,54,1202,2,500,16,30,16,310.24
5ca6a40fbc611451486b6525c655c64b,Gorgeous Large Product,moveis_decoracao,24,192,2,400,16,26,20,319.62
683bd50ffed3cafad7195b89d9d5f07d,Intelligent Extra Large Product,moveis_decoracao,50,634,1,400,70,8,70,354.24
1095122297a4faeebb3dd2cb4c9b497d,Handmade Large Product,automotivo,57,703,6,5950,47,19,23,284.20
61fef484fda8aa0f5bad54aa9c640d3f,Gentle Baby Care Item,bebes,59,381,5,450,39,6,27,73.00
254104e9110b124bab38acfa269fb764,Intelligent Standard Product,casa_construcao,39,892,1,288,17,15,15,79.90
3593dd78e1c621dbf0ed8657e8d425f0,Soft Baby Care Item,bebes,57,794,2,100,16,16,16,348.50
8b64eff669e3dbeedc349de9f1d3bcab,Awesome USB Adapter,informatica_acessorios,44,500,1,300,18,9,16,161.22
2d677673c369b1d62187bc49ab3e9331,Handcrafted USB Adapter,informatica_acessorios,55,3125,3,1400,20,30,20,115.10
38327e062df5eb11f9ff87b586df0fd4,Unbranded Sports Accessory,esporte_lazer,30,500,6,600,30,12,15,305.16
513e834f4f9225e4e8b233716a699774,Fantastic Woody Perfume 50ml,perfumaria,35,265,2,200,20,20,11,225.33
ddae29c2be667c7c87dea454585870e1,Unbranded Standard Product,casa_construcao,59,881,5,600,21,18,21,297.23
094615cac200c0dc4620ae28485f81f5,Fantastic Compact Product,fashion_bolsas_e_acessorios,28,74,5,200,16,2,11,475.03
f58f86b3091f0a1080607870539f2e56,Small Large Product,cama_mesa_banho,47,415,1,303,26,23,23,442.18
c4eee3eae1ec39ae9e5f25b18f0cb4b6,Fantastic Skin Care Set,beleza_saude,30,302,1,382,18,14,14,442.09
4b9a4b0697670351564e07258fa677ee,Fantastic Standard Product,cama_mesa_banho,53,222,1,650,16,10,16,108.47
